id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
DRA1,DRA1,All items below based on disposal of excavation arisings being clean/inert material. Rates flucuating based on a prime cost of:,item,Drainage,Excavation,300.0,Drainage!O20,300.0,Drainage!A20,Drainage,
DRA2,DRA2,Excludes suspended drainage to ground floor,item,Drainage,General Drainage,0.0,,0.0,Drainage!A21,Drainage,drainage
DRA3,DRA3,Excludes services and service entries. No details,item,Drainage,General Drainage,0.0,,0.0,Drainage!A22,Drainage,
DRA97,DRA97,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,75.02,Drainage!O122,75.02,Drainage!A122,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA98,DRA98,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,102.84,Drainage!O123,102.84,Drainage!A123,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA99,DRA99,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,111.32,Drainage!O124,111.32,Drainage!A124,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA100,DRA100,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Pipework,130.91,Drainage!O125,130.91,Drainage!A125,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA101,DRA101,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.75 - 3 m,m,Drainage,Pipework,140.46,Drainage!O126,140.46,Drainage!A126,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA102,DRA102,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 3 - 3.25 m,m,Drainage,Pipework,263.34,Drainage!O127,263.34,Drainage!A127,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA103,DRA103,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 3.25 - 3.5 m,m,Drainage,Pipework,279.62,Drainage!O128,279.62,Drainage!A128,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA104,DRA104,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 3.5 - 3.75 m,m,Drainage,Pipework,295.9,Drainage!O129,295.9,Drainage!A129,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA105,DRA105,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 3.75 - 4 m,m,Drainage,Pipework,312.19,Drainage!O130,312.19,Drainage!A130,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA106,DRA106,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 4 - 4.25 m,m,Drainage,Pipework,328.47,Drainage!O131,328.47,Drainage!A131,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA107,DRA107,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 4.25 - 4.5 m,m,Drainage,Pipework,344.75,Drainage!O132,344.75,Drainage!A132,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA108,DRA108,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 4.5 - 4.75 m,m,Drainage,Pipework,361.04,Drainage!O133,361.04,Drainage!A133,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA109,DRA109,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 4.75 - 5 m,m,Drainage,Pipework,377.32,Drainage!O134,377.32,Drainage!A134,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA110,DRA110,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 5 - 5.25 m,m,Drainage,Pipework,393.6,Drainage!O135,393.6,Drainage!A135,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA111,DRA111,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 5.25 - 5.5 m,m,Drainage,Pipework,409.89,Drainage!O136,409.89,Drainage!A136,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA112,DRA112,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 5.5 - 5.75 m,m,Drainage,Pipework,426.17,Drainage!O137,426.17,Drainage!A137,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA113,DRA113,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 5.75 - 6 m,m,Drainage,Pipework,442.45,Drainage!O138,442.45,Drainage!A138,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA114,DRA114,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 6 - 6.25 m,m,Drainage,Pipework,458.73,Drainage!O139,458.73,Drainage!A139,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA115,DRA115,Excavate trenches for 450mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 6.25 - 6.5 m,m,Drainage,Pipework,475.02,Drainage!O140,475.02,Drainage!A140,Drainage,"450mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA116,DRA116,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,40.37,Drainage!O142,40.37,Drainage!A142,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA117,DRA117,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,46.09,Drainage!O143,46.09,Drainage!A143,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA118,DRA118,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,51.81,Drainage!O144,51.81,Drainage!A144,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA119,DRA119,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,68.16,Drainage!O145,68.16,Drainage!A145,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA120,DRA120,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,76.01,Drainage!O146,76.01,Drainage!A146,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA121,DRA121,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,83.86,Drainage!O147,83.86,Drainage!A147,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA122,DRA122,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,91.7,Drainage!O148,91.7,Drainage!A148,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA123,DRA123,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,108.48,Drainage!O149,108.48,Drainage!A149,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA124,DRA124,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,116.96,Drainage!O150,116.96,Drainage!A150,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA125,DRA125,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Pipework,136.55,Drainage!O151,136.55,Drainage!A151,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA126,DRA126,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.75 - 3 m,m,Drainage,Pipework,146.1,Drainage!O152,146.1,Drainage!A152,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA127,DRA127,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 3 - 3.25 m,m,Drainage,Pipework,274.62,Drainage!O153,274.62,Drainage!A153,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA128,DRA128,Excavate trenches for 600mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 3.25 - 3.5 m,m,Drainage,Pipework,290.91,Drainage!O154,290.91,Drainage!A154,Drainage,"600mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA129,DRA129,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,67.37,Drainage!O156,67.37,Drainage!A156,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA130,DRA130,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,75.0,Drainage!O157,75.0,Drainage!A157,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA131,DRA131,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,82.62,Drainage!O158,82.62,Drainage!A158,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA132,DRA132,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,100.88,Drainage!O159,100.88,Drainage!A159,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA133,DRA133,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,110.63,Drainage!O160,110.63,Drainage!A160,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA134,DRA134,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,120.39,Drainage!O161,120.39,Drainage!A161,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA135,DRA135,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,130.14,Drainage!O162,130.14,Drainage!A162,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA136,DRA136,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,139.89,Drainage!O163,139.89,Drainage!A163,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA137,DRA137,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,149.64,Drainage!O164,149.64,Drainage!A164,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA138,DRA138,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Pipework,171.19,Drainage!O165,171.19,Drainage!A165,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA139,DRA139,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 2.75 - 3 m,m,Drainage,Pipework,182.09,Drainage!O166,182.09,Drainage!A166,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA140,DRA140,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 3 - 3.25 m,m,Drainage,Pipework,297.19,Drainage!O167,297.19,Drainage!A167,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA141,DRA141,Excavate trenches for 900mm dia pipes; backfill with SEM; dispose of surplus off site; depth to invert:; depth to invert: 3.25 - 3.5 m,m,Drainage,Pipework,313.47,Drainage!O168,313.47,Drainage!A168,Drainage,"900mm,excavate,trench,pipe,backfill,sem,dispose,invert"
DRA142,DRA142,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: not exceeding 0.5 m,m,Drainage,Pipework,20.85,Drainage!O171,20.85,Drainage!A171,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA143,DRA143,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 0.5 - 0.75 m,m,Drainage,Pipework,33.48,Drainage!O172,33.48,Drainage!A172,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA144,DRA144,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 0.75 - 1 m,m,Drainage,Pipework,46.11,Drainage!O173,46.11,Drainage!A173,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA145,DRA145,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 1 - 1.25 m,m,Drainage,Pipework,69.4,Drainage!O174,69.4,Drainage!A174,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA146,DRA146,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 1.25 - 1.5 m,m,Drainage,Pipework,84.25,Drainage!O175,84.25,Drainage!A175,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA147,DRA147,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 1.5 - 1.75 m,m,Drainage,Pipework,122.83,Drainage!O176,122.83,Drainage!A176,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA148,DRA148,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 1.75 - 2 m,m,Drainage,Pipework,141.24,Drainage!O177,141.24,Drainage!A177,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA149,DRA149,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 2 - 2.25 m,m,Drainage,Pipework,201.45,Drainage!O178,201.45,Drainage!A178,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA150,DRA150,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 2.25 - 2.5 m,m,Drainage,Pipework,235.76,Drainage!O179,235.76,Drainage!A179,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA151,DRA151,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 2.5 - 2.75 m,m,Drainage,Pipework,288.41,Drainage!O180,288.41,Drainage!A180,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA152,DRA152,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 2.75 - 3 m,m,Drainage,Pipework,342.64,Drainage!O181,342.64,Drainage!A181,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA153,DRA153,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 3 - 3.25 m,m,Drainage,Pipework,372.06,Drainage!O182,372.06,Drainage!A182,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA154,DRA154,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 3.25 - 3.5 m,m,Drainage,Pipework,401.49,Drainage!O183,401.49,Drainage!A183,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA155,DRA155,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 3.5 - 3.75 m,m,Drainage,Pipework,567.5,Drainage!O184,567.5,Drainage!A184,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA156,DRA156,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 3.75 - 4 m,m,Drainage,Pipework,606.26,Drainage!O185,606.26,Drainage!A185,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA157,DRA157,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 4 - 4.25 m,m,Drainage,Pipework,800.28,Drainage!O186,800.28,Drainage!A186,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA158,DRA158,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 4.25 - 4.5 m,m,Drainage,Pipework,848.38,Drainage!O187,848.38,Drainage!A187,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA159,DRA159,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 4.5 - 4.75 m,m,Drainage,Pipework,896.48,Drainage!O188,896.48,Drainage!A188,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA160,DRA160,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 4.75 - 5 m,m,Drainage,Pipework,944.58,Drainage!O189,944.58,Drainage!A189,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA161,DRA161,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 5 - 5.25 m,m,Drainage,Pipework,992.68,Drainage!O190,992.68,Drainage!A190,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA162,DRA162,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 5.25 - 5.5 m,m,Drainage,Pipework,1040.78,Drainage!O191,1040.78,Drainage!A191,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA163,DRA163,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 5.5 - 5.75 m,m,Drainage,Pipework,1088.89,Drainage!O192,1088.89,Drainage!A192,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA164,DRA164,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 5.75 - 6 m,m,Drainage,Pipework,1136.99,Drainage!O193,1136.99,Drainage!A193,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA165,DRA165,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 6 - 6.25 m,m,Drainage,Pipework,1185.09,Drainage!O194,1185.09,Drainage!A194,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA166,DRA166,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 6.25 - 6.5 m,m,Drainage,Pipework,1233.19,Drainage!O195,1233.19,Drainage!A195,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
DRA167,DRA167,Excavate trenches for pipes ne 200mm dia; backfill with 6F2; dispose of surplus off site; depth to invert:; depth to invert: 6.5 - 6.75 m,m,Drainage,Pipework,1281.29,Drainage!O196,1281.29,Drainage!A196,Drainage,"200mm,excavate,trench,pipe,backfill,dispose,invert,depth"
